cost_type,cost,gene
nit-rel,0.013102856004427,YDR270W
phos-abs,-4.9103971657167e-05,YDR270W
phos-rel,-2.9446715090087e-08,YDR270W
sul-abs,0.24671981867812,YDR270W
sul-rel,6.8096302754958e-05,YDR270W
none-wei,131.94267612652,YDR272W
car-abs,4.9702810618999,YDR272W
car-rel,0.0098902629569418,YDR272W
nit-abs,6.8762465811124,YDR272W
nit-rel,0.013819185846118,YDR272W
phos-abs,-6.5147531799114e-05,YDR272W
phos-rel,-4.5240743065808e-08,YDR272W
sul-abs,0.27834459576606,YDR272W
sul-rel,7.4697174850931e-05,YDR272W
none-wei,127.65082842575,YDR273W
car-abs,4.5456634750638,YDR273W
car-rel,0.010034227473215,YDR273W
nit-abs,6.6136349569331,YDR273W
nit-rel,0.014344950371927,YDR273W
phos-abs,-3.3326893981771e-05,YDR273W
phos-rel,-5.1568106055195e-08,YDR273W
sul-abs,0.10465006467904,YDR273W
sul-rel,3.0226846117273e-05,YDR273W
none-wei,131.32260320968,YDR275W
car-abs,4.9426361177148,YDR275W
car-rel,0.010002635095069,YDR275W
nit-abs,6.5993918230554,YDR275W
nit-rel,0.013300099529589,YDR275W
phos-abs,-5.5049606560704e-05,YDR275W
phos-rel,-4.3464732562764e-08,YDR275W
sul-abs,0.26378047291112,YDR275W
sul-rel,7.9658216603696e-05,YDR275W
none-wei,129.45454365123,YDR276C
car-abs,5.2994105577469,YDR276C
car-rel,0.010440639374693,YDR276C
nit-abs,5.7279510671442,YDR276C
nit-rel,0.012167772945461,YDR276C
phos-abs,-1.625721771151e-05,YDR276C
phos-rel,-2.0300013306692e-09,YDR276C
sul-abs,0.27273566618449,YDR276C
sul-rel,9.8176004708002e-05,YDR276C
none-wei,131.22785671313,YDR277C
car-abs,4.8609184392881,YDR277C
car-rel,0.0096066955785648,YDR277C
nit-abs,7.1134026716818,YDR277C
nit-rel,0.01375157435131,YDR277C
phos-abs,-1.8405881450862e-05,YDR277C
phos-rel,-2.4252881873187e-08,YDR277C
sul-abs,0.16339948727522,YDR277C
sul-rel,6.0893362465488e-05,YDR277C
none-wei,130.42684113297,YDR279W
car-abs,4.9066628691936,YDR279W
car-rel,0.0099252178635047,YDR279W
nit-abs,6.6091584860466,YDR279W
nit-rel,0.013439071645271,YDR279W
phos-abs,-3.272718390628e-05,YDR279W
phos-rel,-3.06877664261e-08,YDR279W
sul-abs,0.15842953504168,YDR279W
sul-rel,4.9000348806755e-05,YDR279W
none-wei,129.29612454274,YDR280W
car-abs,4.7946446281965,YDR280W
car-rel,0.0099366600678654,YDR280W
nit-abs,6.6543712694137,YDR280W
nit-rel,0.013816531259971,YDR280W
phos-abs,-6.7146408006368e-05,YDR280W
phos-rel,-4.4631801776425e-08,YDR280W
sul-abs,0.30046742502861,YDR280W
sul-rel,8.0028267944972e-05,YDR280W
none-wei,133.048968902,YDR281C
car-abs,5.0826710382333,YDR281C
car-rel,0.010667759460585,YDR281C
nit-abs,6.2322876636799,YDR281C
nit-rel,0.01344463073278,YDR281C
phos-abs,-2.8838169701254e-05,YDR281C
phos-rel,-2.9686631307048e-08,YDR281C
sul-abs,0.33761171453582,YDR281C
sul-rel,0.00012822441935771,YDR281C
none-wei,133.07339479334,YDR282C
car-abs,5.0349518851673,YDR282C
car-rel,0.010053112748462,YDR282C
nit-abs,7.1189192985086,YDR282C
nit-rel,0.014048428359948,YDR282C
phos-abs,-3.3707943527909e-05,YDR282C
phos-rel,-3.1651416937068e-08,YDR282C
sul-abs,0.19544830436553,YDR282C
sul-rel,6.403833432881e-05,YDR282C
none-wei,133.70936482223,YDR284C
car-abs,5.3383488077478,YDR284C
car-rel,0.010138595492349,YDR284C
nit-abs,6.6839217893856,YDR284C
nit-rel,0.01283184994847,YDR284C
phos-abs,-1.2395539810211e-05,YDR284C
phos-rel,-8.7489172065864e-09,YDR284C
sul-abs,0.19315898393539,YDR284C
sul-rel,7.3081608956841e-05,YDR284C
none-wei,130.04855250697,YDR288W
car-abs,4.7954914523709,YDR288W
car-rel,0.010138593344093,YDR288W
nit-abs,6.701385407294,YDR288W
nit-rel,0.013883431464332,YDR288W
phos-abs,-1.7441663354593e-05,YDR288W
phos-rel,-4.1895288507216e-08,YDR288W
sul-abs,0.10887433991551,YDR288W
sul-rel,4.8081332906081e-05,YDR288W
none-wei,129.96837768797,YDR293C
car-abs,4.7682152666234,YDR293C
car-rel,0.0096069945928245,YDR293C
nit-abs,7.12138465099,YDR293C
nit-rel,0.013977110299601,YDR293C
phos-abs,-1.4725074686353e-05,YDR293C
phos-rel,-3.0901844641015e-08,YDR293C
sul-abs,0.09023534974326,YDR293C
sul-rel,3.4789336975418e-05,YDR293C
none-wei,129.41371540788,YDR294C
car-abs,4.9579046535573,YDR294C
car-rel,0.0098929255028731,YDR294C
nit-abs,6.5816532751903,YDR294C
nit-rel,0.013467102262386,YDR294C
phos-abs,-3.1089711181078e-05,YDR294C
phos-rel,-2.5389151213977e-08,YDR294C
sul-abs,0.22884921787788,YDR294C
sul-rel,8.0455842507045e-05,YDR294C
none-wei,132.59502476542,YDR295C
car-abs,4.9494615094598,YDR295C
car-rel,0.010346218200196,YDR295C
nit-abs,7.0267162697959,YDR295C
nit-rel,0.014255055941977,YDR295C
phos-abs,-2.5801348254077e-05,YDR295C
phos-rel,-3.195165828141e-08,YDR295C
sul-abs,0.1185242552683,YDR295C
sul-rel,3.7225590893374e-05,YDR295C
none-wei,134.53789946548,YDR297W
car-abs,5.4392934600398,YDR297W
car-rel,0.010229370681193,YDR297W
nit-abs,6.8812684903514,YDR297W
nit-rel,0.013381274945165,YDR297W
phos-abs,3.3951923236558e-07,YDR297W
phos-rel,-9.2037851443971e-09,YDR297W
sul-abs,0.19474448321261,YDR297W
sul-rel,9.0460635104767e-05,YDR297W
none-wei,131.24827437884,YDR301W
car-abs,4.9421381578396,YDR301W
car-rel,0.010028931574069,YDR301W
nit-abs,6.6863319985842,YDR301W
nit-rel,0.013517494694782,YDR301W
phos-abs,-1.9779069864567e-05,YDR301W
phos-rel,-2.9629616218579e-08,YDR301W
sul-abs,0.15435671070353,YDR301W
sul-rel,5.8355117214946e-05,YDR301W
none-wei,133.39687783378,YDR302W
car-abs,5.4060732596799,YDR302W
car-rel,0.010231549677849,YDR302W
nit-abs,6.5413226633144,YDR302W
nit-rel,0.012836511201673,YDR302W
phos-abs,-3.7160803150668e-05,YDR302W
phos-rel,-1.5123009436214e-09,YDR302W
sul-abs,0.22557810047832,YDR302W
sul-rel,5.6331560794388e-05,YDR302W
none-wei,134.07481632084,YDR303C
car-abs,5.1880223114578,YDR303C
car-rel,0.0098846860975079,YDR303C
nit-abs,7.0672264884126,YDR303C
nit-rel,0.013186048630193,YDR303C
phos-abs,-3.8934868701206e-05,YDR303C
phos-rel,-1.3423533929321e-08,YDR303C
sul-abs,0.23162675940691,YDR303C
sul-rel,6.563469506968e-05,YDR303C
none-wei,130.46404219715,YDR304C
car-abs,4.9395679938221,YDR304C
car-rel,0.0098078524882958,YDR304C
nit-abs,6.6049816098276,YDR304C
nit-rel,0.013288100217784,YDR304C
phos-abs,-2.1519152737234e-05,YDR304C
phos-rel,-3.2629206120131e-08,YDR304C
sul-abs,0.20793912062472,YDR304C
sul-rel,8.3639169938277e-05,YDR304C
none-wei,132.12556883494,YDR306C
car-abs,5.0868128694594,YDR306C
car-rel,0.010110200113316,YDR306C
nit-abs,6.6333201040824,YDR306C
nit-rel,0.013247929335497,YDR306C
phos-abs,-5.0670583141965e-05,YDR306C
phos-rel,-2.3074129867906e-08,YDR306C
sul-abs,0.23998800975549,YDR306C
sul-rel,6.0796286859562e-05,YDR306C
none-wei,135.06883853391,YDR307W
car-abs,5.3974620796794,YDR307W
car-rel,0.0099413477395252,YDR307W
nit-abs,6.6381660111517,YDR307W
nit-rel,0.012436998938755,YDR307W
phos-abs,-2.6356860238533e-05,YDR307W
phos-rel,-1.249044327116e-08,YDR307W
sul-abs,0.19301547332703,YDR307W
sul-rel,5.5813784239695e-05,YDR307W
none-wei,131.75438412258,YDR308C
car-abs,4.8249108374119,YDR308C
car-rel,0.010632350510319,YDR308C
nit-abs,6.6282688549587,YDR308C
nit-rel,0.014243418845165,YDR308C
phos-abs,-3.0667278507021e-05,YDR308C
phos-rel,-4.2039652318035e-08,YDR308C
sul-abs,0.21429338923536,YDR308C
sul-rel,7.7139295541331e-05,YDR308C
none-wei,129.8111223463,YDR310C
car-abs,4.6365254202631,YDR310C
car-rel,0.0095950196613881,YDR310C
nit-abs,6.9646850078608,YDR310C
nit-rel,0.013987630890505,YDR310C
phos-abs,-2.0932544854233e-05,YDR310C
phos-rel,-4.5813968016848e-08,YDR310C
sul-abs,0.13776144486825,YDR310C
sul-rel,6.0368655024999e-05,YDR310C
none-wei,135.45990872787,YDR316W
car-abs,5.2011716380968,YDR316W
car-rel,0.010838145887631,YDR316W
nit-abs,7.4508692915157,YDR316W
nit-rel,0.015416427672867,YDR316W
phos-abs,-3.19169223955e-05,YDR316W
phos-rel,-4.0449389171236e-08,YDR316W
sul-abs,0.19872552390516,YDR316W
sul-rel,7.0088304189494e-05,YDR316W
none-wei,132.76495236316,YDR317W
car-abs,5.1137875993568,YDR317W
car-rel,0.010164125848292,YDR317W
nit-abs,6.8083559530327,YDR317W
nit-rel,0.013706036942944,YDR317W
phos-abs,-2.6246048491063e-05,YDR317W
phos-rel,-2.1100501541609e-08,YDR317W
sul-abs,0.1837751666413,YDR317W
sul-rel,6.0144065513764e-05,YDR317W
none-wei,134.77678120745,YDR319C
car-abs,5.5740156095393,YDR319C
car-rel,0.010018323480583,YDR319C
nit-abs,6.5791981481288,YDR319C
nit-rel,0.012154560298536,YDR319C
phos-abs,-4.5920535500745e-05,YDR319C
phos-rel,-1.2472173257675e-09,YDR319C
sul-abs,0.30097719875219,YDR319C
sul-rel,8.0726425554925e-05,YDR319C
none-wei,126.87481260925,YDR321W
car-abs,4.681200007754,YDR321W
car-rel,0.0094573656778435,YDR321W
nit-abs,6.3278474945409,YDR321W
nit-rel,0.012928371102958,YDR321W
phos-abs,-5.3059094563132e-05,YDR321W
phos-rel,-2.8734776051733e-08,YDR321W
sul-abs,0.23023332042829,YDR321W
sul-rel,5.5701368876901e-05,YDR321W
none-wei,133.86053671338,YDR322W
car-abs,5.1861470458335,YDR322W
car-rel,0.010111084607075,YDR322W
nit-abs,7.1494776237426,YDR322W
nit-rel,0.013904463909033,YDR322W
phos-abs,-8.8906730456694e-06,YDR322W
phos-rel,-2.4479383478864e-08,YDR322W
sul-abs,0.11526986601789,YDR322W
sul-rel,4.8111841541095e-05,YDR322W
none-wei,133.83508237681,YDR323C
car-abs,5.1088254601884,YDR323C
car-rel,0.0099938865195211,YDR323C
nit-abs,7.3233988141655,YDR323C
nit-rel,0.013974530040232,YDR323C
phos-abs,-7.1837441241755e-05,YDR323C
phos-rel,-2.8056005605184e-08,YDR323C
sul-abs,0.3140966065586,YDR323C
sul-rel,7.733143672063e-05,YDR323C
none-wei,131.21950794136,YDR324C
car-abs,4.8921687864039,YDR324C
car-rel,0.009767428131746,YDR324C
nit-abs,6.9143507624195,YDR324C
nit-rel,0.013623364326109,YDR324C
phos-abs,-3.9907514513457e-05,YDR324C
phos-rel,-3.7033921529945e-08,YDR324C
sul-abs,0.16156226198273,YDR324C
sul-rel,4.1187350815952e-05,YDR324C
none-wei,129.67856813945,YDR326C
car-abs,4.7313919475075,YDR326C
car-rel,0.0093637008812226,YDR326C
nit-abs,6.9534758503884,YDR326C
nit-rel,0.013451359501204,YDR326C
phos-abs,-1.8857536890748e-05,YDR326C
phos-rel,-3.400362638826e-08,YDR326C
sul-abs,0.098386903975631,YDR326C
sul-rel,4.0450917636806e-05,YDR326C
none-wei,132.88205274499,YDR328C
car-abs,4.6713844159375,YDR328C
car-rel,0.0097747431000006,YDR328C
nit-abs,7.3198792270992,YDR328C
nit-rel,0.014887457203915,YDR328C
phos-abs,-3.5106490964687e-05,YDR328C
phos-rel,-8.4381835648319e-08,YDR328C
sul-abs,0.15217542720388,YDR328C
sul-rel,6.7559664335655e-05,YDR328C
none-wei,132.57865346965,YDR329C
car-abs,4.9985362796827,YDR329C
car-rel,0.009890407059065,YDR329C
nit-abs,6.8087802787487,YDR329C
nit-rel,0.013291588843926,YDR329C
phos-abs,-6.2418663091051e-06,YDR329C
phos-rel,-1.5241735093429e-08,YDR329C
sul-abs,0.16579989499493,YDR329C
sul-rel,6.5847752587123e-05,YDR329C
none-wei,132.60059451691,YDR330W
car-abs,5.0094105975838,YDR330W
car-rel,0.0097256663970835,YDR330W
nit-abs,6.9803948448079,YDR330W
nit-rel,0.013497686208943,YDR330W
phos-abs,-9.8539717341842e-06,YDR330W
phos-rel,-2.2588110044764e-08,YDR330W
sul-abs,0.20136561100148,YDR330W
sul-rel,8.6350383393989e-05,YDR330W
none-wei,133.20945606092,YDR331W
car-abs,5.0677142839362,YDR331W
car-rel,0.009736222377865,YDR331W
nit-abs,6.7607512369643,YDR331W
nit-rel,0.013026225189619,YDR331W
phos-abs,-2.310353009549e-05,YDR331W
phos-rel,-3.4855394274674e-08,YDR331W
sul-abs,0.18536462134166,YDR331W
sul-rel,7.5443146999884e-05,YDR331W
none-wei,131.74310794382,YDR332W
car-abs,4.9824657829476,YDR332W
car-rel,0.010164529900742,YDR332W
nit-abs,6.918785484851,YDR332W
nit-rel,0.014109508473913,YDR332W
phos-abs,-2.7673098305247e-05,YDR332W
phos-rel,-2.7365832054507e-08,YDR332W
sul-abs,0.19670701424217,YDR332W
sul-rel,6.8467954714988e-05,YDR332W
none-wei,133.25957358704,YDR333C
car-abs,5.0793650299721,YDR333C
car-rel,0.0099759091715811,YDR333C
nit-abs,7.0152856791315,YDR333C
nit-rel,0.013730774140385,YDR333C
phos-abs,-1.8903067456799e-05,YDR333C
phos-rel,-2.8039618110044e-08,YDR333C
sul-abs,0.14450453994359,YDR333C
sul-rel,5.169624647234e-05,YDR333C
none-wei,133.20087269947,YDR334W
car-abs,4.9532408566262,YDR334W
car-rel,0.010380319315153,YDR334W
nit-abs,7.0626564420632,YDR334W
nit-rel,0.014513851490849,YDR334W
phos-abs,-2.2398618275624e-05,YDR334W
phos-rel,-4.0154102187482e-08,YDR334W
sul-abs,0.12907912485559,YDR334W
sul-rel,4.6240834841151e-05,YDR334W
none-wei,135.79238544612,YDR335W
car-abs,5.3425451147676,YDR335W
car-rel,0.0099441366181829,YDR335W
nit-abs,7.1485878644749,YDR335W
nit-rel,0.013358387965461,YDR335W
phos-abs,-5.1658023809275e-05,YDR335W
phos-rel,-1.6800726645234e-08,YDR335W
sul-abs,0.28074370367818,YDR335W
sul-rel,7.1662935245386e-05,YDR335W
none-wei,131.509560178,YDR336W
car-abs,5.0165678310988,YDR336W
car-rel,0.010167286491219,YDR336W
nit-abs,7.0494846599496,YDR336W
nit-rel,0.014176347772584,YDR336W
phos-abs,-2.4821017659973e-05,YDR336W
phos-rel,-1.8993990452603e-08,YDR336W
sul-abs,0.1672873630078,YDR336W
sul-rel,5.5763292192709e-05,YDR336W
none-wei,133.39627616722,YDR337W
car-abs,5.0397458922613,YDR337W
car-rel,0.010748434592839,YDR337W
nit-abs,7.5620739293265,YDR337W
nit-rel,0.015920018347614,YDR337W
phos-abs,-1.6861579722886e-05,YDR337W
phos-rel,-3.3017323945601e-08,YDR337W
sul-abs,0.18036601222118,YDR337W
sul-rel,7.4090119185883e-05,YDR337W
none-wei,129.90035790094,YDR338C
car-abs,5.0010293785617,YDR338C
car-rel,0.0099080669418942,YDR338C
nit-abs,6.5014236306115,YDR338C
nit-rel,0.013168349555231,YDR338C
phos-abs,-2.3317609563439e-05,YDR338C
phos-rel,-2.2616972344199e-08,YDR338C
sul-abs,0.17814924252587,YDR338C
sul-rel,6.0742753308197e-05,YDR338C
none-wei,131.95109315902,YDR339C
car-abs,5.0952579716526,YDR339C
car-rel,0.010625222662129,YDR339C
nit-abs,7.2142142946758,YDR339C
nit-rel,0.014957649896609,YDR339C
phos-abs,-5.4781421319469e-05,YDR339C
phos-rel,-1.7574572950369e-08,YDR339C
sul-abs,0.29102260164536,YDR339C
sul-rel,7.7535619583874e-05,YDR339C
none-wei,131.853767704,YDR347W
car-abs,4.9752380892495,YDR347W
car-rel,0.0099993008355729,YDR347W
nit-abs,7.0298111713564,YDR347W
nit-rel,0.014190326550159,YDR347W
phos-abs,-1.5515302403483e-05,YDR347W
phos-rel,-2.158210958675e-08,YDR347W
sul-abs,0.16361050893614,YDR347W
sul-rel,6.0624601206529e-05,YDR347W
none-wei,127.96849646935,YDR348C
car-abs,4.537554598654,YDR348C
car-rel,0.0090231601023933,YDR348C
nit-abs,7.3968444340798,YDR348C
nit-rel,0.014367916370986,YDR348C
phos-abs,-1.3166233302812e-05,YDR348C
phos-rel,-3.7057558498908e-08,YDR348C
sul-abs,0.054619907364577,YDR348C
sul-rel,2.655356017849e-05,YDR348C
none-wei,126.00348443889,YDR349C
car-abs,4.6023166961096,YDR349C
car-rel,0.0091603896775311,YDR349C
nit-abs,6.1222399963583,YDR349C
nit-rel,0.012477535353218,YDR349C
phos-abs,-1.8140193103054e-05,YDR349C
phos-rel,-1.7185781013261e-08,YDR349C
sul-abs,0.16150941208605,YDR349C
sul-rel,5.769009762797e-05,YDR349C
none-wei,134.17084654648,YDR350C
car-abs,5.2684594081266,YDR350C
car-rel,0.010405505604083,YDR350C
nit-abs,6.8913449955683,YDR350C
nit-rel,0.013580465997802,YDR350C
phos-abs,-3.5416133142507e-05,YDR350C
phos-rel,-1.8750528025016e-08,YDR350C
sul-abs,0.20427602160957,YDR350C
sul-rel,5.9326986027745e-05,YDR350C
none-wei,132.10519760696,YDR351W
car-abs,4.9370124106044,YDR351W
car-rel,0.0097101736313977,YDR351W
nit-abs,6.9700666889032,YDR351W
nit-rel,0.013452760375587,YDR351W
phos-abs,-3.3941563640977e-05,YDR351W
phos-rel,-2.8766474168341e-08,YDR351W
sul-abs,0.19656174605816,YDR351W
sul-rel,6.2611171276641e-05,YDR351W
none-wei,129.30188912338,YDR352W
car-abs,4.9112386722002,YDR352W
car-rel,0.0097015754942296,YDR352W
nit-abs,6.3209066924101,YDR352W
nit-rel,0.012767025562504,YDR352W
phos-abs,-2.4945557981496e-05,YDR352W
phos-rel,-1.2932119938061e-08,YDR352W
sul-abs,0.15527800788237,YDR352W
sul-rel,3.9631670686837e-05,YDR352W
none-wei,125.62329900377,YDR353W
car-abs,4.6134728077437,YDR353W
car-rel,0.0099196439845412,YDR353W
nit-abs,6.3540108749485,YDR353W
nit-rel,0.014211985916498,YDR353W
phos-abs,-2.3066289074826e-05,YDR353W
phos-rel,-2.8788117330593e-08,YDR353W
sul-abs,0.20850407700479,YDR353W
sul-rel,7.805334505961e-05,YDR353W
none-wei,126.33208103975,YDR354W
car-abs,4.7707323382298,YDR354W
car-rel,0.010123151251719,YDR354W
nit-abs,6.3862106278539,YDR354W
nit-rel,0.013609738031012,YDR354W
phos-abs,-3.3062714432338e-05,YDR354W
phos-rel,-2.9710345161802e-08,YDR354W
sul-abs,0.1304168588086,YDR354W
sul-rel,3.5898308942885e-05,YDR354W
none-wei,136.29033668971,YDR356W
car-abs,5.003979254956,YDR356W
car-rel,0.011001980831201,YDR356W
nit-abs,7.5643268798367,YDR356W
nit-rel,0.015711738393108,YDR356W
phos-abs,-2.2874375546976e-05,YDR356W
phos-rel,-5.945849535914e-08,YDR356W
sul-abs,0.083855950489329,YDR356W
sul-rel,3.6594287695127e-05,YDR356W
none-wei,133.1466946211,YDR357C
car-abs,4.9018760303982,YDR357C
car-rel,0.010412867579869,YDR357C
nit-abs,6.6470094860577,YDR357C
nit-rel,0.014012229730486,YDR357C
phos-abs,-3.9351176987983e-05,YDR357C
phos-rel,-4.6933103673011e-08,YDR357C
sul-abs,0.23324194507094,YDR357C
sul-rel,8.2097869855441e-05,YDR357C
none-wei,130.06365908004,YDR358W
car-abs,4.7934790853958,YDR358W
car-rel,0.010496445921271,YDR358W
nit-abs,6.6999889325925,YDR358W
nit-rel,0.014389642271809,YDR358W
phos-abs,-1.752420162776e-05,YDR358W
phos-rel,-3.4348077573346e-08,YDR358W
sul-abs,0.11010706244792,YDR358W
sul-rel,3.9987001892061e-05,YDR358W
none-wei,133.14257876974,YDR361C
car-abs,4.937058259064,YDR361C
car-rel,0.010377707277116,YDR361C
nit-abs,6.6924209729047,YDR361C
nit-rel,0.014107324499645,YDR361C
phos-abs,-2.8069246673032e-05,YDR361C
phos-rel,-5.7236451898702e-08,YDR361C
sul-abs,0.11009140330537,YDR361C
sul-rel,4.028141257577e-05,YDR361C
none-wei,132.2143135404,YDR364C
car-abs,4.9734444407396,YDR364C
car-rel,0.0094678346970013,YDR364C
nit-abs,7.1234668186138,YDR364C
nit-rel,0.01364876780144,YDR364C
phos-abs,-3.8003719328455e-05,YDR364C
phos-rel,-3.5313674686783e-08,YDR364C
sul-abs,0.13700942438923,YDR364C
sul-rel,3.2035676373421e-05,YDR364C
none-wei,129.25526606731,YDR368W
car-abs,4.9496923769132,YDR368W
car-rel,0.010307746323703,YDR368W
nit-abs,6.5939036439627,YDR368W
nit-rel,0.013979114219136,YDR368W
phos-abs,-1.4628007878861e-05,YDR368W
phos-rel,-3.0008838596566e-08,YDR368W
sul-abs,0.1121818620702,YDR368W
sul-rel,4.273538944122e-05,YDR368W
none-wei,130.47213096925,YDR369C
car-abs,4.774655800873,YDR369C
car-rel,0.0097825016526197,YDR369C
nit-abs,6.9866566608749,YDR369C
nit-rel,0.014028793599583,YDR369C
phos-abs,-2.6934785618627e-05,YDR369C
phos-rel,-3.7451431441034e-08,YDR369C
sul-abs,0.12292272624708,YDR369C
sul-rel,3.9967814758104e-05,YDR369C
none-wei,132.81214590434,YDR370C
car-abs,5.1096665232644,YDR370C
car-rel,0.0098118444830532,YDR370C
nit-abs,7.117303035838,YDR370C
nit-rel,0.013498052527191,YDR370C
phos-abs,-4.2653910027781e-05,YDR370C
phos-rel,-2.6232048463012e-08,YDR370C
sul-abs,0.21907066036147,YDR370C
sul-rel,6.418182789832e-05,YDR370C
none-wei,133.99992594123,YDR371W
car-abs,5.2380077147391,YDR371W
car-rel,0.0097241908558772,YDR371W
nit-abs,7.0561396395788,YDR371W
nit-rel,0.01333671242611,YDR371W
phos-abs,-2.3920066690247e-05,YDR371W
phos-rel,-2.0995701996538e-08,YDR371W
sul-abs,0.17509114406659,YDR371W
sul-rel,5.8155954343467e-05,YDR371W
none-wei,131.64715332119,YDR372C
car-abs,4.8907826974,YDR372C
car-rel,0.010432333937411,YDR372C
nit-abs,6.8701123298073,YDR372C
nit-rel,0.014468785140429,YDR372C
phos-abs,-2.5221163445225e-05,YDR372C
phos-rel,-4.5279458297431e-08,YDR372C
sul-abs,0.19066908822214,YDR372C
sul-rel,7.7599295800555e-05,YDR372C
none-wei,133.78375392713,YDR373W
car-abs,5.13534283638,YDR373W
car-rel,0.010173865704258,YDR373W
nit-abs,6.5265875138735,YDR373W
nit-rel,0.013402920641085,YDR373W
phos-abs,-1.4502600379274e-05,YDR373W
phos-rel,-3.0648255093159e-08,YDR373W
sul-abs,0.22550600210242,YDR373W
sul-rel,9.5441713014151e-05,YDR373W
none-wei,135.01468098628,YDR374C
car-abs,5.167165939297,YDR374C
car-rel,0.0096561440025523,YDR374C
nit-abs,7.2597741910389,YDR374C
nit-rel,0.013555356992016,YDR374C
phos-abs,-1.1723089649713e-05,YDR374C
phos-rel,-2.9904229431105e-08,YDR374C
sul-abs,0.11394870954464,YDR374C
sul-rel,4.8819360428637e-05,YDR374C
none-wei,129.97804195735,YDR375C
car-abs,4.9011672291645,YDR375C
car-rel,0.0097772025128622,YDR375C
nit-abs,6.7948786541977,YDR375C
nit-rel,0.013795760516252,YDR375C
phos-abs,-1.0751866323526e-05,YDR375C
phos-rel,-2.2876005053125e-08,YDR375C
sul-abs,0.21139520961064,YDR375C
sul-rel,9.3184945596465e-05,YDR375C
none-wei,131.86391663214,YDR376W
car-abs,5.0628451792881,YDR376W
car-rel,0.0099204036917519,YDR376W
nit-abs,7.0670158877517,YDR376W
nit-rel,0.013955213249875,YDR376W
phos-abs,-3.3373137684195e-05,YDR376W
phos-rel,-2.7178705702848e-08,YDR376W
sul-abs,0.14321243718419,YDR376W
sul-rel,3.4691096970995e-05,YDR376W
none-wei,129.78817794347,YDR377W
car-abs,5.1638967282701,YDR377W
car-rel,0.010043432594895,YDR377W
nit-abs,7.246870791558,YDR377W
nit-rel,0.014595847662151,YDR377W
phos-abs,-7.039374926468e-06,YDR377W
phos-rel,-1.9174402132067e-08,YDR377W
sul-abs,0.09900850145257,YDR377W
sul-rel,5.019197289751e-05,YDR377W
none-wei,127.31089965157,YDR384C
car-abs,4.8733805534632,YDR384C
car-rel,0.0093001728549269,YDR384C
nit-abs,6.0542207075202,YDR384C
nit-rel,0.012106432508069,YDR384C
phos-abs,-4.4137145751757e-05,YDR384C
phos-rel,-7.0610222089608e-09,YDR384C
sul-abs,0.30483628352894,YDR384C
sul-rel,8.8052636522677e-05,YDR384C
none-wei,129.50752841353,YDR385W
car-abs,4.9045200215132,YDR385W
car-rel,0.010348734842565,YDR385W
nit-abs,6.6864070366909,YDR385W
nit-rel,0.014271852492961,YDR385W
phos-abs,-1.8418108169452e-05,YDR385W
phos-rel,-2.6631816182043e-08,YDR385W
sul-abs,0.19736397871966,YDR385W
sul-rel,7.6132012096468e-05,YDR385W
none-wei,132.42483195776,YDR386W
car-abs,4.9908463809686,YDR386W
car-rel,0.010386585091798,YDR386W
nit-abs,6.9849485415447,YDR386W
nit-rel,0.014448505414788,YDR386W
phos-abs,-3.6738890254226e-05,YDR386W
phos-rel,-3.5161136912402e-08,YDR386W
sul-abs,0.18969276033977,YDR386W
sul-rel,5.7960589140793e-05,YDR386W
none-wei,130.68249304144,YDR387C
car-abs,5.1506070691186,YDR387C
car-rel,0.0098278300125605,YDR387C
nit-abs,6.570173895896,YDR387C
nit-rel,0.01270296163427,YDR387C
phos-abs,-3.2577859044476e-05,YDR387C
phos-rel,-4.8186188676954e-09,YDR387C
sul-abs,0.25837471167926,YDR387C
sul-rel,7.9923760864167e-05,YDR387C
